PATH_LIST	PARAMETERS	DIRECTION	BENIGN_SC	PATHOGENIC_SC	INTERSECTION	UNION	MINIMUM	ONE_OVERLAP	RANK_BENIGN_SC	RANK_ONE_OVERLAP	AVG_RANKED_SCORES
Primary_CNVs_hg19.BED	4_B_USLB	LOSS	3308885	47081806	68266	50322425	3308885	0.9793688810581208	0.024750971748643512	0.9545038230131427	0.4896273973808931
Primary_CNVs_hg19.BED	5_ALL	LOSS	9229131	47081806	2499449	53811488	9229131	0.7291782942511056	0.09556420533563438	0.4027782840404689	0.24917124468805163
Primary_CNVs_hg19.BED	5_B	LOSS	1991990	47081806	7701	49066095	1991990	0.9961340167370318	0.008999330137038127	0.9914746524773703	0.5002369913072042
Primary_CNVs_hg19.BED	5_B_USLB	LOSS	2805610	47081806	26989	49860427	2805610	0.9903803450942932	0.01873119991255886	0.978786534876006	0.49875886739428243
Primary_CNVs_hg19.BED	6_ALL	LOSS	7032214	47081806	2205541	51908479	7032214	0.6863660576882331	0.06928644649043923	0.30836784041136384	0.18882714345090154
Primary_CNVs_hg19.BED	6_B	LOSS	1570485	47081806	0	48652291	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
Primary_CNVs_hg19.BED	6_B_USLB	LOSS	2029983	47081806	26989	49084800	2029983	0.9867048147693848	0.009453771926056785	0.970681178174138	0.4900674750500974
Primary_CNVs_hg19.BED	7_ALL	LOSS	5384072	47081806	1876539	50589339	5384072	0.651464727811961	0.04957269398243022	0.23140269442966294	0.14048769420604656
Primary_CNVs_hg19.BED	7_B	LOSS	1335959	47081806	0	48417765	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
Primary_CNVs_hg19.BED	7_B_USLB	LOSS	1789950	47081806	9201	48862555	1789950	0.9948596329506411	0.006582689728190989	0.9886643545745686	0.4976235221513798
Primary_CNVs_hg19.BED	8_ALL	LOSS	4511495	47081806	1554174	50039127	4511495	0.6555079857120534	0.03913562786665805	0.24031897170693203	0.13972729978679505
Primary_CNVs_hg19.BED	8_B	LOSS	1335959	47081806	0	48417765	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
Primary_CNVs_hg19.BED	8_B_USLB	LOSS	1337459	47081806	1500	48417765	1337459	0.998878470293295	0.0011703553625225555	0.9975267791254554	0.49934856724398896
Primary_CNVs_hg19.BED	9_ALL	LOSS	3559072	47081806	1379105	49261773	3559072	0.6125099464129975	0.02774350794923864	0.14549879197995186	0.08662114996459525
Primary_CNVs_hg19.BED	9_B	LOSS	1239613	47081806	0	48321419	1239613	1.0	0.0	1.0	0.5
Primary_CNVs_hg19.BED	9_B_USLB	LOSS	1245856	47081806	0	48327662	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
CooperPaper_hg19.BED	10_ALL	GAIN	30636177	18812009	5180485	44267701	18812009	0.724618194686171	0.19452409323183945	0.735076858499823	0.4648004758658312
CooperPaper_hg19.BED	10_B	GAIN	2605055	18812009	573313	20843751	2605055	0.7799228807069333	0.0	0.7960863366288562	0.3980431683144281
CooperPaper_hg19.BED	10_B_USLB	GAIN	25121845	18812009	662761	43271093	18812009	0.9647692598913811	0.1562569688520406	1.0	0.5781284844260203
CooperPaper_hg19.BED	1_ALL	GAIN	146706084	18812009	17715722	147802371	18812009	0.05827591300854684	1.0	0.0	0.5
CooperPaper_hg19.BED	1_B	GAIN	46150847	18812009	8794465	56168391	18812009	0.5325079315026906	0.30218932024420175	0.5231500265555055	0.4126696733998536
CooperPaper_hg19.BED	1_B_USLB	GAIN	65102386	18812009	12065909	71848486	18812009	0.3586060372392975	0.43370495987228513	0.33130979423456136	0.38250737705342325
CooperPaper_hg19.BED	2_ALL	GAIN	87175633	18812009	14669751	91317891	18812009	0.22019221870455197	0.5868839284971379	0.17861830564205242	0.38275111706959514
CooperPaper_hg19.BED	2_B	GAIN	9970787	18812009	2293268	26489528	9970787	0.7700013048117466	0.051115054841142045	0.7851413297743611	0.4181281923077516
CooperPaper_hg19.BED	2_B_USLB	GAIN	40556187	18812009	5986223	53381973	18812009	0.6817871498998326	0.26336475362712364	0.687827703353101	0.4755962284901123
CooperPaper_hg19.BED	3_ALL	GAIN	64514273	18812009	12323045	71003237	18812009	0.3449373216863759	0.4296237051853391	0.3162311225598885	0.3729274138726138
CooperPaper_hg19.BED	3_B	GAIN	7230543	18812009	1827599	24214953	7230543	0.747239038617155	0.032098924151332746	0.7600310890066111	0.3960650065789719
CooperPaper_hg19.BED	3_B_USLB	GAIN	33947071	18812009	4267317	48491763	18812009	0.7731599533042962	0.21750029279804795	0.7886257993553143	0.5030630460766812
CooperPaper_hg19.BED	4_ALL	GAIN	50134610	18812009	9424457	59522162	18812009	0.4990191106117374	0.32983494517585993	0.48620676491314324	0.4080208550445016
CooperPaper_hg19.BED	4_B	GAIN	5724442	18812009	1409115	23127336	5724442	0.7538423832401482	0.02164722224155665	0.7673155822085747	0.39448140222506567
CooperPaper_hg19.BED	4_B_USLB	GAIN	31778861	18812009	3566896	47023974	18812009	0.8103926061272881	0.2024538353574144	0.8296990768934498	0.5160764561254321
CooperPaper_hg19.BED	5_ALL	GAIN	41349629	18812009	8055543	52106095	18812009	0.5717872025257908	0.2688709044541243	0.5664810351703731	0.4176759698122487
CooperPaper_hg19.BED	5_B	GAIN	4937830	18812009	1316382	22433457	4937830	0.7334088050823945	0.016188468716625194	0.7447742384380783	0.38048135357735174
CooperPaper_hg19.BED	5_B_USLB	GAIN	29297489	18812009	2446361	45663137	18812009	0.869957483009922	0.18523416650966454	0.8954081933336974	0.5403211799216809
CooperPaper_hg19.BED	6_ALL	GAIN	37756641	18812009	6872311	49696339	18812009	0.6346848972908741	0.243937092218821	0.6358667565122561	0.43990192436553854
CooperPaper_hg19.BED	6_B	GAIN	4371183	18812009	1166274	22016918	4371183	0.7331903056907021	0.012256178961775492	0.7445332003847449	0.3783946896732602
CooperPaper_hg19.BED	6_B_USLB	GAIN	27494892	18812009	1665500	44641401	18812009	0.9114661278335556	0.17272490816148162	0.9411985402417796	0.5569617242016306
CooperPaper_hg19.BED	7_ALL	GAIN	33913497	18812009	5967895	46757611	18812009	0.6827614211751654	0.21726730348330822	0.6889024727142695	0.4530848880987889
CooperPaper_hg19.BED	7_B	GAIN	3585775	18812009	1076562	21321222	3585775	0.6997686692556002	0.0068057806859935744	0.7076640534130334	0.3572349170495135
CooperPaper_hg19.BED	7_B_USLB	GAIN	26391142	18812009	1214411	43988740	18812009	0.9354449064956326	0.1650653514764284	0.9676507792400393	0.5663580653582339
CooperPaper_hg19.BED	8_ALL	GAIN	32411697	18812009	5742701	45481005	18812009	0.6947321787906864	0.2068454486886419	0.7021080385981063	0.4544767436433741
CooperPaper_hg19.BED	8_B	GAIN	3321914	18812009	983972	21149951	3321914	0.7037936563077791	0.004974697300738914	0.7121042261578413	0.35853946172929013
CooperPaper_hg19.BED	8_B_USLB	GAIN	26107484	18812009	1062151	43857342	18812009	0.9435386725575137	0.16309688531093	0.976579433917664	0.569838159614297
CooperPaper_hg19.BED	9_ALL	GAIN	31831966	18812009	5653429	44990546	18812009	0.699477658127848	0.20282236152526018	0.7073430238889304	0.45508269270709534
CooperPaper_hg19.BED	9_B	GAIN	2780053	18812009	662761	20929301	2780053	0.7616013076009702	0.0012144118693281504	0.7758748555750066	0.38854463372216735
CooperPaper_hg19.BED	9_B_USLB	GAIN	25602960	18812009	934878	43480091	18812009	0.9503041913279969	0.15959570281763916	0.984042829863975	0.571819266340807
CooperPaper_hg19.BED	10_ALL	LOSS	2499669	18812009	1175686	20135992	2499669	0.529663327424551	0.015071779088350275	0.25697883899969015	0.13602530904402022
CooperPaper_hg19.BED	10_B	LOSS	1239613	18812009	0	20051622	1239613	1.0	0.0	1.0	0.5
CooperPaper_hg19.BED	10_B_USLB	LOSS	1239613	18812009	0	20051622	1239613	1.0	0.0	1.0	0.5
CooperPaper_hg19.BED	1_ALL	LOSS	84843280	18812009	11908110	91747179	18812009	0.36699424287964144	1.0	0.0	0.5
CooperPaper_hg19.BED	1_B	LOSS	12395089	18812009	1549686	29657412	12395089	0.8749758069506399	0.13343285528372817	0.8024912228000666	0.46796203904189737
CooperPaper_hg19.BED	1_B_USLB	LOSS	26057826	18812009	4785546	40084289	18812009	0.7456121778381033	0.29685555539088976	0.5981271587178821	0.4474913570543859
CooperPaper_hg19.BED	2_ALL	LOSS	35313265	18812009	5654070	48471204	18812009	0.6994435841488276	0.4075616922401263	0.5251916550989201	0.4663766736695232
CooperPaper_hg19.BED	2_B	LOSS	4080662	18812009	417969	22474702	4080662	0.8975732368914652	0.03398234912351392	0.8381898395766729	0.43608609435009343
CooperPaper_hg19.BED	2_B_USLB	LOSS	7974447	18812009	1478914	25307542	7974447	0.814543378368431	0.08055668180200756	0.7070222197105444	0.39378945075627597
CooperPaper_hg19.BED	3_ALL	LOSS	18791243	18812009	4450217	33153035	18791243	0.7631760176801503	0.2099385186058884	0.6258738887349165	0.41790620367040243
CooperPaper_hg19.BED	3_B	LOSS	3102635	18812009	99934	21814710	3102635	0.9677906037932273	0.022283974696947203	0.9491167404964874	0.4857003575967173
CooperPaper_hg19.BED	3_B_USLB	LOSS	4952525	18812009	904021	22860513	4952525	0.817462607457812	0.04441087494403804	0.711633914085428	0.378022394514733
CooperPaper_hg19.BED	4_ALL	LOSS	13470067	18812009	4097344	28184732	13470067	0.6958185879847516	0.1462908798007628	0.5194650149802478	0.3328779473905053
CooperPaper_hg19.BED	4_B	LOSS	2827418	18812009	54778	21584649	2827418	0.9806261401745338	0.01899204971475713	0.9693938647357633	0.4941929572252602
CooperPaper_hg19.BED	4_B_USLB	LOSS	3308885	18812009	391300	21729594	3308885	0.881742641403373	0.024750971748643512	0.8131812273957854	0.4189660995722144
CooperPaper_hg19.BED	5_ALL	LOSS	9229131	18812009	3648370	24392770	9229131	0.604689758981642	0.09556420533563438	0.37550292936246643	0.2355335673490504
CooperPaper_hg19.BED	5_B	LOSS	1991990	18812009	7701	20796298	1991990	0.9961340167370318	0.008999330137038127	0.9938926570264461	0.5014459935817421
CooperPaper_hg19.BED	5_B_USLB	LOSS	2805610	18812009	255192	21362427	2805610	0.9090422403684048	0.01873119991255886	0.856308163696052	0.43751968180430545
CooperPaper_hg19.BED	6_ALL	LOSS	7032214	18812009	3337379	22506844	7032214	0.5254156087968882	0.06928644649043923	0.2502684440627051	0.15977744527657217
CooperPaper_hg19.BED	6_B	LOSS	1570485	18812009	0	20382494	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
CooperPaper_hg19.BED	6_B_USLB	LOSS	2029983	18812009	204761	20637231	2029983	0.8991316676050982	0.009453771926056785	0.8406517930361842	0.4250527824811205
CooperPaper_hg19.BED	7_ALL	LOSS	5384072	18812009	2835345	21360736	5384072	0.47338278537136946	0.04957269398243022	0.16806883870330977	0.10882076634287
CooperPaper_hg19.BED	7_B	LOSS	1335959	18812009	0	20147968	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
CooperPaper_hg19.BED	7_B_USLB	LOSS	1789950	18812009	30609	20571350	1789950	0.982899522333026	0.006582689728190989	0.9729852730806641	0.4897839814044275
CooperPaper_hg19.BED	8_ALL	LOSS	4511495	18812009	2475842	20847662	4511495	0.4512147303720828	0.03913562786665805	0.133048533200667	0.08609208053366253
CooperPaper_hg19.BED	8_B	LOSS	1335959	18812009	0	20147968	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
CooperPaper_hg19.BED	8_B_USLB	LOSS	1337459	18812009	0	20149468	1337459	1.0	0.0011703553625225555	1.0	0.5005851776812613
CooperPaper_hg19.BED	9_ALL	LOSS	3559072	18812009	2211806	20159275	3559072	0.3785441823037017	0.02774350794923864	0.018246183852422933	0.022994845900830785
CooperPaper_hg19.BED	9_B	LOSS	1239613	18812009	0	20051622	1239613	1.0	0.0	1.0	0.5
CooperPaper_hg19.BED	9_B_USLB	LOSS	1245856	18812009	0	20057865	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
MMS_hg19.BED	10_ALL	GAIN	30636177	23921412	2586137	51971452	23921412	0.8918902864095146	0.19452409323183945	0.8716209293144447	0.533072511273142
MMS_hg19.BED	10_B	GAIN	2605055	23921412	139126	26387341	2605055	0.9465938339113762	0.0	0.9402741013389295	0.47013705066946476
MMS_hg19.BED	10_B_USLB	GAIN	25121845	23921412	139126	48904131	23921412	0.9941840389689371	0.1562569688520406	1.0	0.5781284844260203
MMS_hg19.BED	1_ALL	GAIN	146706084	23921412	19199951	151427545	23921412	0.19737384231332167	1.0	0.0	0.5
MMS_hg19.BED	1_B	GAIN	46150847	23921412	5536928	64535331	23921412	0.7685367402225254	0.30218932024420175	0.7168117329653885	0.5095005266047952
MMS_hg19.BED	1_B_USLB	GAIN	65102386	23921412	7723562	81300236	23921412	0.6771276712260965	0.43370495987228513	0.6020929839080942	0.5178989718901896
MMS_hg19.BED	2_ALL	GAIN	87175633	23921412	11284269	99812776	23921412	0.5282774695741205	0.5868839284971379	0.41528538245327784	0.5010846554752079
MMS_hg19.BED	2_B	GAIN	9970787	23921412	918120	32974079	9970787	0.9079190037857593	0.051115054841142045	0.8917370340574822	0.47142604444931213
MMS_hg19.BED	2_B_USLB	GAIN	40556187	23921412	2723294	61754305	23921412	0.8861566365731254	0.26336475362712364	0.8644251757203584	0.563894964673741
MMS_hg19.BED	3_ALL	GAIN	64514273	23921412	8585099	79850586	23921412	0.6411123641029217	0.4296237051853391	0.5568936286860616	0.49325866693570036
MMS_hg19.BED	3_B	GAIN	7230543	23921412	531000	30620955	7230543	0.9265615321007011	0.032098924151332746	0.9151334820361708	0.4736162030937518
MMS_hg19.BED	3_B_USLB	GAIN	33947071	23921412	1501522	56366961	23921412	0.937231046394753	0.21750029279804795	0.928523765366924	0.573012029082486
MMS_hg19.BED	4_ALL	GAIN	50134610	23921412	6534575	67521447	23921412	0.7268315515823229	0.32983494517585993	0.6644715535660182	0.4971532493709391
MMS_hg19.BED	4_B	GAIN	5724442	23921412	289227	29356627	5724442	0.9494750754746052	0.02164722224155665	0.943890071083446	0.48276864666250136
MMS_hg19.BED	4_B_USLB	GAIN	31778861	23921412	1281951	54418322	23921412	0.9464098941985531	0.2024538353574144	0.9400432562598943	0.5712485458086544
MMS_hg19.BED	5_ALL	GAIN	41349629	23921412	4384863	60886178	23921412	0.8166971498170761	0.2688709044541243	0.7772532406126178	0.523062072533371
MMS_hg19.BED	5_B	GAIN	4937830	23921412	258189	28601053	4937830	0.9477120516502189	0.016188468716625194	0.9416774690964408	0.478932968906533
MMS_hg19.BED	5_B_USLB	GAIN	29297489	23921412	793469	52425432	23921412	0.9668301770815201	0.18523416650966454	0.9656707933680729	0.5754524799388687
MMS_hg19.BED	6_ALL	GAIN	37756641	23921412	3630808	58047245	23921412	0.8482193275213018	0.243937092218821	0.816813700351375	0.530375396285098
MMS_hg19.BED	6_B	GAIN	4371183	23921412	213432	28079163	4371183	0.9511729433427976	0.012256178961775492	0.9460209020834994	0.47913854052263743
MMS_hg19.BED	6_B_USLB	GAIN	27494892	23921412	460769	50955535	23921412	0.9807382189646665	0.17272490816148162	0.9831254418421028	0.5779251750017922
MMS_hg19.BED	7_ALL	GAIN	33913497	23921412	2874818	54960091	23921412	0.8798223950994197	0.21726730348330822	0.8564756772070464	0.5368714903451773
MMS_hg19.BED	7_B	GAIN	3585775	23921412	195579	27311608	3585775	0.9454569793140952	0.0068057806859935744	0.9388473442491576	0.4728265624675756
MMS_hg19.BED	7_B_USLB	GAIN	26391142	23921412	254338	50058216	23921412	0.9893677680899439	0.1650653514764284	0.9939555606853323	0.5795104560808804
MMS_hg19.BED	8_ALL	GAIN	32411697	23921412	2773585	53559524	23921412	0.8840542941194274	0.2068454486886419	0.8617867274894974	0.5343160880890696
MMS_hg19.BED	8_B	GAIN	3321914	23921412	139126	27104200	3321914	0.9581187231216702	0.004974697300738914	0.9547378836281954	0.4798562904644672
MMS_hg19.BED	8_B_USLB	GAIN	26107484	23921412	181168	49847728	23921412	0.9924265340189785	0.16309688531093	0.9977943242225874	0.5804456047667587
MMS_hg19.BED	9_ALL	GAIN	31831966	23921412	2685070	53068308	23921412	0.8877545355600246	0.20282236152526018	0.8664305453725113	0.5346264534488857
MMS_hg19.BED	9_B	GAIN	2780053	23921412	139126	26562339	2780053	0.9499556303422992	0.0012144118693281504	0.9444931693742449	0.4728537906217865
MMS_hg19.BED	9_B_USLB	GAIN	25602960	23921412	139126	49385246	23921412	0.9941840389689371	0.15959570281763916	1.0	0.5797978514088196
MMS_hg19.BED	10_ALL	LOSS	2499669	23921412	901148	25519933	2499669	0.6394930688823199	0.015071779088350275	0.2470464886870458	0.13105913388769802
MMS_hg19.BED	10_B	LOSS	1239613	23921412	0	25161025	1239613	1.0	0.0	1.0	0.5
MMS_hg19.BED	10_B_USLB	LOSS	1239613	23921412	0	25161025	1239613	1.0	0.0	1.0	0.5
MMS_hg19.BED	1_ALL	LOSS	84843280	23921412	11453343	97311349	23921412	0.5212095757558124	1.0	0.0	0.5
MMS_hg19.BED	1_B	LOSS	12395089	23921412	1937792	34378709	12395089	0.8436645352042248	0.13343285528372817	0.6734782968089549	0.4034555760463415
MMS_hg19.BED	1_B_USLB	LOSS	26057826	23921412	3537669	46441569	23921412	0.852112868588192	0.29685555539088976	0.6911234562694927	0.4939895058301912
MMS_hg19.BED	2_ALL	LOSS	35313265	23921412	4442098	54792579	23921412	0.8143045234955194	0.4075616922401263	0.6121570793784836	0.509859385809305
MMS_hg19.BED	2_B	LOSS	4080662	23921412	494571	27507503	4080662	0.8788012827330467	0.03398234912351392	0.7468647844027456	0.3904235667631298
MMS_hg19.BED	2_B_USLB	LOSS	7974447	23921412	784056	31111803	7974447	0.9016789502770537	0.08055668180200756	0.7946470005573845	0.437601841179696
MMS_hg19.BED	3_ALL	LOSS	18791243	23921412	3308041	39404614	18791243	0.8239583725249042	0.2099385186058884	0.6323200745858841	0.42112929659588627
MMS_hg19.BED	3_B	LOSS	3102635	23921412	253930	26770117	3102635	0.9181566636101249	0.022283974696947203	0.8290622948045131	0.42567313475073015
MMS_hg19.BED	3_B_USLB	LOSS	4952525	23921412	359105	28514832	4952525	0.9274905225112443	0.04441087494403804	0.8485569597528643	0.44648391734845116
MMS_hg19.BED	4_ALL	LOSS	13470067	23921412	2633661	34757818	13470067	0.8044804825395448	0.1462908798007628	0.5916386219104115	0.36896475085558716
MMS_hg19.BED	4_B	LOSS	2827418	23921412	253900	26494930	2827418	0.9102007556010466	0.01899204971475713	0.8124456132540469	0.415718831484402
MMS_hg19.BED	4_B_USLB	LOSS	3308885	23921412	253900	26976397	3308885	0.9232672033026231	0.024750971748643512	0.8397361500733723	0.4322435609110079
MMS_hg19.BED	5_ALL	LOSS	9229131	23921412	1945807	31204736	9229131	0.7891668240487647	0.09556420533563438	0.5596545685222217	0.32760938692892805
MMS_hg19.BED	5_B	LOSS	1991990	23921412	84221	25829181	1991990	0.9577201692779582	0.008999330137038127	0.9116944939139412	0.46034691202548966
MMS_hg19.BED	5_B_USLB	LOSS	2805610	23921412	102009	26625013	2805610	0.9636410620150342	0.01873119991255886	0.9240608497081755	0.4713960248103672
MMS_hg19.BED	6_ALL	LOSS	7032214	23921412	1665489	29288137	7032214	0.763162924222727	0.06928644649043923	0.5053429145932881	0.28731468054186365
MMS_hg19.BED	6_B	LOSS	1570485	23921412	0	25491897	1570485	1.0	0.003957625447218721	1.0	0.5019788127236093
MMS_hg19.BED	6_B_USLB	LOSS	2029983	23921412	25489	25925906	2029983	0.9874437372135628	0.009453771926056785	0.9737750336041947	0.49161440276512575
MMS_hg19.BED	7_ALL	LOSS	5384072	23921412	1665489	27639995	5384072	0.6906636835465796	0.04957269398243022	0.3539212549170449	0.20174697444973755
MMS_hg19.BED	7_B	LOSS	1335959	23921412	0	25257371	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
MMS_hg19.BED	7_B_USLB	LOSS	1789950	23921412	7701	25703661	1789950	0.9956976451856198	0.006582689728190989	0.9910141168316557	0.49879840327992336
MMS_hg19.BED	8_ALL	LOSS	4511495	23921412	1647701	26785206	4511495	0.6347771636674762	0.03913562786665805	0.23719686560344247	0.13816624673505026
MMS_hg19.BED	8_B	LOSS	1335959	23921412	0	25257371	1335959	1.0	0.0011524135657829458	1.0	0.5005762067828915
MMS_hg19.BED	8_B_USLB	LOSS	1337459	23921412	0	25258871	1337459	1.0	0.0011703553625225555	1.0	0.5005851776812613
MMS_hg19.BED	9_ALL	LOSS	3559072	23921412	1588634	25891850	3559072	0.553638139380153	0.02774350794923864	0.06773018419391318	0.04773684607157591
MMS_hg19.BED	9_B	LOSS	1239613	23921412	0	25161025	1239613	1.0	0.0	1.0	0.5
MMS_hg19.BED	9_B_USLB	LOSS	1245856	23921412	0	25167268	1245856	1.0	7.467375803025483e-05	1.0	0.5000373368790151
Primary_CNVs_10MB_hg19.BED	10_ALL	GAIN	30636177	47081806	3662509	74055474	30636177	0.8804515001986051	0.19452409323183945	0.8043716966981256	0.49944789496498254
Primary_CNVs_10MB_hg19.BED	10_B	GAIN	2605055	47081806	158809	49528052	2605055	0.9390381393099186	0.0	0.9054889046472477	0.45274445232362387
Primary_CNVs_10MB_hg19.BED	10_B_USLB	GAIN	25121845	47081806	158809	72044842	25121845	0.9936784499705336	0.1562569688520406	0.9997949740733585	0.5780259714626995
Primary_CNVs_10MB_hg19.BED	1_ALL	GAIN	146706084	47081806	27570923	166216967	47081806	0.4144038782199646	1.0	0.0	0.5
Primary_CNVs_10MB_hg19.BED	1_B	GAIN	46150847	47081806	7067319	86165334	46150847	0.8468648040197398	0.30218932024420175	0.7464029687874906	0.5242961445158462
Primary_CNVs_10MB_hg19.BED	1_B_USLB	GAIN	65102386	47081806	12423731	99760461	47081806	0.7361245870644809	0.43370495987228513	0.555271650861567	0.4944883053669261
Primary_CNVs_10MB_hg19.BED	2_ALL	GAIN	87175633	47081806	15916450	118340989	47081806	0.6619405381348371	0.5868839284971379	0.42723420041361865	0.5070590644553783
Primary_CNVs_10MB_hg19.BED	2_B	GAIN	9970787	47081806	1265507	55787086	9970787	0.8730785242930172	0.051115054841142045	0.7916463595025119	0.421380707171827
Primary_CNVs_10MB_hg19.BED	2_B_USLB	GAIN	40556187	47081806	5165048	82472945	40556187	0.8726446349603822	0.26336475362712364	0.7908974911847441	0.5271311224059338
Primary_CNVs_10MB_hg19.BED	3_ALL	GAIN	64514273	47081806	11997651	99598428	47081806	0.7451743673554069	0.4296237051853391	0.5708910570854464	0.5002573811353928
Primary_CNVs_10MB_hg19.BED	3_B	GAIN	7230543	47081806	959299	53353050	7230543	0.8673268383854436	0.032098924151332746	0.7817192766591158	0.40690910040522427
Primary_CNVs_10MB_hg19.BED	3_B_USLB	GAIN	33947071	47081806	3696025	77332852	33947071	0.8911238910714859	0.21750029279804795	0.8227916365270176	0.5201459646625328
Primary_CNVs_10MB_hg19.BED	4_ALL	GAIN	50134610	47081806	8541146	88675270	47081806	0.8185892444312778	0.32983494517585993	0.6976009606478534	0.5137179529118566
Primary_CNVs_10MB_hg19.BED	4_B	GAIN	5724442	47081806	372944	52433304	5724442	0.9348505932980018	0.02164722224155665	0.8982614383288777	0.4599543302852172
Primary_CNVs_10MB_hg19.BED	4_B_USLB	GAIN	31778861	47081806	2667017	76193650	31778861	0.9160757523688468	0.2024538353574144	0.8658571303972004	0.5341554828773074
Primary_CNVs_10MB_hg19.BED	5_ALL	GAIN	41349629	47081806	6776630	81654805	41349629	0.8361138862938771	0.2688709044541243	0.7278474960752823	0.4983592002647033
Primary_CNVs_10MB_hg19.BED	5_B	GAIN	4937830	47081806	308094	51711542	4937830	0.937605385361586	0.016188468716625194	0.9030160527968759	0.45960226075675054
Primary_CNVs_10MB_hg19.BED	5_B_USLB	GAIN	29297489	47081806	1365453	75013842	29297489	0.9533935143725116	0.18523416650966454	0.9302654657780866	0.5577498161438755
Primary_CNVs_10MB_hg19.BED	6_ALL	GAIN	37756641	47081806	5289544	79548903	37756641	0.8599042748532636	0.243937092218821	0.7689083540394894	0.5064227231291553
Primary_CNVs_10MB_hg19.BED	6_B	GAIN	4371183	47081806	297391	51155598	4371183	0.9319655571500896	0.012256178961775492	0.8932820299768318	0.45276910446930363
Primary_CNVs_10MB_hg19.BED	6_B_USLB	GAIN	27494892	47081806	735343	73841355	27494892	0.9732552868365513	0.17272490816148162	0.9645457557375189	0.5686353319495002
Primary_CNVs_10MB_hg19.BED	7_ALL	GAIN	33913497	47081806	4435485	76559818	33913497	0.8692118067328769	0.21726730348330822	0.7849726248500367	0.5011199641666725
Primary_CNVs_10MB_hg19.BED	7_B	GAIN	3585775	47081806	215262	50452319	3585775	0.9399677893900202	0.0068057806859935744	0.9070934278268578	0.45694960425642567
Primary_CNVs_10MB_hg19.BED	7_B_USLB	GAIN	26391142	47081806	304640	73168308	26391142	0.988456732944713	0.1650653514764284	0.9907825873865549	0.5779239694314916
Primary_CNVs_10MB_hg19.BED	8_ALL	GAIN	32411697	47081806	4127486	75366017	32411697	0.8726544308988202	0.2068454486886419	0.7909143984175042	0.4988799235530731
Primary_CNVs_10MB_hg19.BED	8_B	GAIN	3321914	47081806	158809	50244911	3321914	0.9521935245764942	0.004974697300738914	0.9281943516199561	0.46658452446034754
Primary_CNVs_10MB_hg19.BED	8_B_USLB	GAIN	26107484	47081806	200851	72988439	26107484	0.9923067653704202	0.16309688531093	0.9974275244456926	0.5802622048783113
Primary_CNVs_10MB_hg19.BED	9_ALL	GAIN	31831966	47081806	4039294	74874478	31831966	0.8731057327718935	0.20282236152526018	0.7916933197900151	0.4972578406576377
Primary_CNVs_10MB_hg19.BED	9_B	GAIN	2780053	47081806	158809	49703050	2780053	0.9428755494949197	0.0012144118693281504	0.9121120564366102	0.45666323415296917
Primary_CNVs_10MB_hg19.BED	9_B_USLB	GAIN	25602960	47081806	158809	72525957	25602960	0.993797240631552	0.15959570281763916	1.0	0.5797978514088196
Primary_CNVs_10MB_hg19.BED	10_ALL	LOSS	2499669	47081806	797322	48784153	2499669	0.6810289682353944	0.015071779088350275	0.2965983786082939	0.1558350788483221
Primary_CNVs_10MB_hg19.BED	10_B	LOSS	1239613	47081806	0	48321419	1239613	1.0	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	10_B_USLB	LOSS	1239613	47081806	0	48321419	1239613	1.0	0.0	1.0	0.5
Primary_CNVs_10MB_hg19.BED	1_ALL	LOSS	84843280	47081806	21350153	110574933	47081806	0.5465307129467378	1.0	0.0	0.5
Primary_CNVs_10MB_hg19.BED	1_B	LOSS	12395089	47081806	1685694	57791201	12395089	0.8640030741207263	0.13343285528372817	0.7000967215155628	0.4167647883996455
Primary_CNVs_10MB_hg19.BED	1_B_USLB	LOSS	26057826	47081806	4673125	68466507	26057826	0.82066328173348	0.29685555539088976	0.6045229006976695	0.4506892280442796
Primary_CNVs_10MB_hg19.BED	2_ALL	LOSS	35313265	47081806	7651650	74743421	35313265	0.7833208002715127	0.4075616922401263	0.52217447594629	0.4648680840932081
Primary_CNVs_10MB_hg19.BED	2_B	LOSS	4080662	47081806	76098	51086370	4080662	0.9813515552133453	0.03398234912351392	0.9588760577197274	0.49642920342162067
Primary_CNVs_10MB_hg19.BED	2_B_USLB	LOSS	7974447	47081806	809533	54246720	7974447	0.8984841205916849	0.08055668180200756	0.77613504970097	0.4283458657514888
Primary_CNVs_10MB_hg19.BED	3_ALL	LOSS	18791243	47081806	4119628	61753421	18791243	0.7807687336063931	0.2099385186058884	0.5165466049129428	0.3632425617594156
Primary_CNVs_10MB_hg19.BED	3_B	LOSS	3102635	47081806	25489	50158952	3102635	0.9917847249193025	0.022283974696947203	0.9818835027746154	0.5020837387357813
